,train_loss,valid_loss,epoch,learning_rate,batch_size_train,batch_size_valid
51,0.0003524734178271498,0.0006172328224959623,52,0.0009755282581475768,64,64
52,0.00032719401889359475,0.00026312700732699436,53,0.0009045084971874737,64,64
53,0.00030845588767298645,0.00025376802791313445,54,0.0007938926261462366,64,64
54,0.0002920302210464817,0.0002520090836634185,55,0.0006545084971874737,64,64
55,0.00028461666241527076,0.0002526060603047191,56,0.0005,64,64
56,0.0002837249085538221,0.00025161576207931926,57,0.00034549150281252633,64,64
57,0.0002718956648061817,0.00025640267932462376,58,0.00020610737385376348,64,64
58,0.00026587489537970894,0.0002370151711963037,59,9.549150281252633e-05,64,64
59,0.0002600420736487034,0.00023350466509672798,60,2.4471741852423235e-05,64,64
60,0.0003452236536603774,0.00029349203910457837,61,0.001,64,64
61,0.00032692467311282945,0.0002570044915924443,62,0.0009755282581475768,64,64
62,0.00031514003263530233,0.0002573717787338959,63,0.0009045084971874737,64,64
63,0.00030887971734316487,0.00024144979874234134,64,0.0007938926261462366,64,64
64,0.0002853613729600805,0.0002427537374073993,65,0.0006545084971874737,64,64
65,0.0002783786286478758,0.000257198516167058,66,0.0005,64,64
66,0.00028154409107956414,0.00027490183260695254,67,0.00034549150281252633,64,64
67,0.00026582055701354873,0.00023910799277002988,68,0.00020610737385376348,64,64
68,0.00025636916513295955,0.00024748719944658784,69,9.549150281252633e-05,64,64
69,0.0002527124211984101,0.00023887008507605562,70,2.4471741852423235e-05,64,64
70,0.0003361397381304144,0.0002966479109529936,71,0.001,64,64
71,0.0003088883083827835,0.00023389206988464012,72,0.0009755282581475768,64,64
72,0.0003120953274599093,0.00032393399130247917,73,0.0009045084971874737,64,64
73,0.00028586661567319473,0.0002471541728451045,74,0.0007938926261462366,64,64
74,0.000282822457033116,0.00025423400200389585,75,0.0006545084971874737,64,64
75,0.0002766415280104722,0.00023524212331816168,76,0.0005,64,64
76,0.00026071550301622363,0.00025740970359665566,77,0.00034549150281252633,64,64
77,0.00025377117559793286,0.0002211561764726929,78,0.00020610737385376348,64,64
78,0.00024625002459551946,0.0002167597928025222,79,9.549150281252633e-05,64,64
79,0.00024325940864559673,0.00022200482547712704,80,2.4471741852423235e-05,64,64
80,0.0003169605496112728,0.00023384972205505995,81,0.001,64,64
81,0.00029647787718048674,0.0002859403989689248,82,0.0009755282581475768,64,64
82,0.00028833258877266856,0.0003494185972346619,83,0.0009045084971874737,64,64
83,0.000293331869739821,0.00024422784366018687,84,0.0007938926261462366,64,64
84,0.000269789149438128,0.0003054238138780608,85,0.0006545084971874737,64,64
85,0.0002676413977020126,0.00021792583971420816,86,0.0005,64,64
86,0.0002535775182232067,0.0002679370318846536,87,0.00034549150281252633,64,64
87,0.00024535926375352017,0.000220683308161197,88,0.00020610737385376348,64,64
88,0.00024036268216664263,0.00022769114059036807,89,9.549150281252633e-05,64,64
89,0.00023629141194212724,0.0002177853578453731,90,2.4471741852423235e-05,64,64
90,0.0003046723979092065,0.00023734047185982866,91,0.001,64,64
91,0.0002954767212359543,0.00044057552541148495,92,0.0009755282581475768,64,64
92,0.0002817881876104217,0.00023943627525897744,93,0.0009045084971874737,64,64
93,0.0002715156956633802,0.00024335702318208422,94,0.0007938926261462366,64,64
94,0.0002642145727027111,0.00024295547738237757,95,0.0006545084971874737,64,64
95,0.0002583753646283885,0.00022845472304997485,96,0.0005,64,64
96,0.00024564089678742035,0.0002588503997811068,97,0.00034549150281252633,64,64
97,0.00024174154610814505,0.00022995414612272851,98,0.00020610737385376348,64,64
98,0.00023389274131534378,0.0002240108392313765,99,9.549150281252633e-05,64,64
99,0.0002298060864436035,0.0002272513258252855,100,2.4471741852423235e-05,64,64
