,train_loss,valid_loss,epoch,learning_rate,batch_size_train,batch_size_valid
79,0.0006989580262097492,0.0007077947942387505,80,2.4471741852423235e-05,64,64
80,0.000803733400660342,0.0007127224465687599,81,0.001,64,64
81,0.0008204243406411052,0.0008558522067373972,82,0.0009755282581475768,64,64
82,0.0007996183501333207,0.0007897007792429388,83,0.0009045084971874737,64,64
83,0.0007723139856031448,0.0007317696920303017,84,0.0007938926261462366,64,64
84,0.000764969489766548,0.0009306449380879901,85,0.0006545084971874737,64,64
85,0.0007473618888337733,0.0007287199851848057,86,0.0005,64,64
86,0.0007254120316676671,0.0007043735212987642,87,0.00034549150281252633,64,64
87,0.0007052163719623713,0.0007113594256225042,88,0.00020610737385376348,64,64
88,0.0006921290403550498,0.0007190472119716639,89,9.549150281252633e-05,64,64
89,0.0006833488003049586,0.0007109184539174372,90,2.4471741852423235e-05,64,64
90,0.0008061649545042198,0.0007752412912568303,91,0.001,64,64
91,0.0007994859011975363,0.0006988442348364484,92,0.0009755282581475768,64,64
92,0.0007626909263203524,0.0007356366913882084,93,0.0009045084971874737,64,64
93,0.0007694720848442703,0.0007598243840941999,94,0.0007938926261462366,64,64
94,0.0007425716304138898,0.0006891161056359876,95,0.0006545084971874737,64,64
95,0.0007263376042342028,0.000742079675045057,96,0.0005,64,64
96,0.0007083181831267312,0.0006883069323395893,97,0.00034549150281252633,64,64
97,0.0006903410261907168,0.0007220238820019435,98,0.00020610737385376348,64,64
98,0.0006757580727549983,0.0007236176955710357,99,9.549150281252633e-05,64,64
99,0.0006656128597025133,0.0007182761172739917,100,2.4471741852423235e-05,64,64
