time,NP,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc,pv_size
2021-02-05 00:15:00+00:00,7.0563,-58.18213633550154,3.025519257436485,0.0,0.0,0.2
2021-02-05 00:30:00+00:00,6.8529,-57.89966892344566,9.803155824984628,0.0,0.0,0.2
2021-02-05 00:45:00+00:00,7.022100000000001,-57.32897171514557,16.436840615561948,0.0,0.0,0.2
2021-02-05 01:00:00+00:00,6.493500000000001,-56.4854802177174,22.844267582068937,0.0,0.0,0.2
2021-02-05 01:15:00+00:00,7.170900000000001,-55.39019905214387,28.96463283352364,0.0,0.0,0.2
2021-02-05 01:30:00+00:00,6.591599999999999,-54.06753892457213,34.760509973487615,0.0,0.0,0.2
2021-02-05 01:45:00+00:00,7.195800000000001,-52.54327828267023,40.21597310944759,0.0,0.0,0.2
2021-02-05 02:00:00+00:00,6.2064,-50.84293688638223,45.33248003579001,0.0,0.0,0.2
2021-02-05 02:15:00+00:00,7.5255,-48.99066213843812,50.124029676686064,0.0,0.0,0.2
2021-02-05 02:30:00+00:00,8.1072,-47.008591581872096,54.61265369762992,0.0,0.0,0.2
2021-02-05 02:45:00+00:00,7.8624,-44.91658717989871,58.82476845063093,0.0,0.0,0.2
2021-02-05 03:00:00+00:00,6.9294,-42.73222379919493,62.788510959350106,0.0,0.0,0.2
2021-02-05 03:15:00+00:00,10.2969,-40.47093083000824,66.53195755359928,0.0,0.0,0.2
2021-02-05 03:30:00+00:00,14.160899999999998,-38.146212290872114,70.08203702222636,0.0,0.0,0.2
2021-02-05 03:45:00+00:00,9.954,-35.76989598684974,73.46394441682708,0.0,0.0,0.2
2021-02-05 04:00:00+00:00,6.4641,-33.352382018612,76.70089196621427,0.0,0.0,0.2
2021-02-05 04:15:00+00:00,6.4266,-30.902874642633314,79.81407325717566,0.0,0.0,0.2
2021-02-05 04:30:00+00:00,5.987699999999999,-28.42959016651448,82.82275325678751,0.0,0.0,0.2
2021-02-05 04:45:00+00:00,6.1869000000000005,-25.93993856624161,85.74442559856982,0.0,0.0,0.2
2021-02-05 05:00:00+00:00,5.8638,-23.44067893801824,88.59499957223511,0.0,0.0,0.2
