,train_loss,valid_loss,epoch,learning_rate,batch_size_train,batch_size_valid
89,0.00126076751884031,0.0013500391805698116,90,2.4471741852423235e-05,64,64
90,0.001440464076936189,0.0013603365784462965,91,0.001,64,64
91,0.0014569913770187703,0.0013436347332581417,92,0.0009755282581475768,64,64
92,0.0014366508530246275,0.0013422995035238948,93,0.0009045084971874737,64,64
93,0.0013967841577845717,0.0015341568847436497,94,0.0007938926261462366,64,64
94,0.0013659725484746347,0.0014067340027732948,95,0.0006545084971874737,64,64
95,0.0013203914627376804,0.001411732829286304,96,0.0005,64,64
96,0.0012955454097626578,0.0014672453362811549,97,0.00034549150281252633,64,64
97,0.001272864618314136,0.0013669408736606465,98,0.00020610737385376348,64,64
98,0.0012504745857296442,0.0013873337776419351,99,9.549150281252633e-05,64,64
99,0.00123122799047444,0.0013556589844118151,100,2.4471741852423235e-05,64,64
