,train_loss,valid_loss,epoch,learning_rate,batch_size_train,batch_size_valid
74,0.0006523178022628828,0.0007047905036439068,75,0.0006545084971874737,64,64
75,0.0006388878000900725,0.0006835729701485869,76,0.0005,64,64
76,0.0006177527690241551,0.0007447164922180108,77,0.00034549150281252633,64,64
77,0.0006018721575211856,0.0007257946043236603,78,0.00020610737385376348,64,64
78,0.0005881940589182203,0.000694028479043784,79,9.549150281252633e-05,64,64
79,0.0005806155197871492,0.000702863495665493,80,2.4471741852423235e-05,64,64
80,0.0006820846415410908,0.0007507837751752198,81,0.001,64,64
81,0.0006744644725283698,0.0007515931198437482,82,0.0009755282581475768,64,64
82,0.0006578752432638441,0.0007127095461672273,83,0.0009045084971874737,64,64
83,0.0006526131164561726,0.0006966791051489309,84,0.0007938926261462366,64,64
84,0.0006307744106211053,0.0007258449623729489,85,0.0006545084971874737,64,64
85,0.0006146099718901466,0.0007403493736454293,86,0.0005,64,64
86,0.0005938856528564823,0.0007155751266595468,87,0.00034549150281252633,64,64
87,0.0005810544125835627,0.0007014663068258756,88,0.00020610737385376348,64,64
88,0.0005664232561869285,0.0007146423609852578,89,9.549150281252633e-05,64,64
89,0.0005578749345247697,0.0007137881583910446,90,2.4471741852423235e-05,64,64
90,0.0006561450917738269,0.0007760905329455598,91,0.001,64,64
91,0.0006525622203861788,0.0007573908678907101,92,0.0009755282581475768,64,64
92,0.0006350739354853966,0.0007029651721070833,93,0.0009045084971874737,64,64
93,0.0006224903636112664,0.0007173793411157882,94,0.0007938926261462366,64,64
94,0.0006102821514832388,0.0007233980825947421,95,0.0006545084971874737,64,64
95,0.0005926903537909152,0.0007152615348877849,96,0.0005,64,64
96,0.0005728010614988266,0.0007490181183325057,97,0.00034549150281252633,64,64
97,0.0005551178905500182,0.0007246879238320414,98,0.00020610737385376348,64,64
98,0.000541620445250659,0.0007301124745451533,99,9.549150281252633e-05,64,64
99,0.0005320326818486535,0.0007275855730762732,100,2.4471741852423235e-05,64,64
